date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:22:25	681/681	---M--	200	added ('OK')	text/javascript	etag:%222a9-63d51df7695c0%22	https://andrara.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js?ver=3.6.1	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.mina7a0.js	(from https://andrara.com/)
20:22:25	49316/49316	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Oct%202025%2001:22:24%20GMT	https://andrara.com/politica-privacidad/	C:/My%20Web%20Sites/maqueta1/andrara.com/politica-privacidad/index.html	(from https://andrara.com/)
20:22:25	19254/19254	---M--	200	added ('OK')	text/javascript	etag:%224b36-63d51df7695c0%22	https://andrara.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=3.6.1	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementora7a0.js	(from https://andrara.com/)
20:22:25	20931/20931	---M-Z	200	added ('OK')	application/javascript	etag:%2265153a75-1ff6%22	https://cdnjs.cloudflare.com/ajax/libs/dompurify/3.0.6/purify.min.js?ver=3.0.6	C:/My%20Web%20Sites/maqueta1/cdnjs.cloudflare.com/ajax/libs/dompurify/3.0.6/purify.min7c45.js	(from https://andrara.com/)
20:22:25	0/0	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Oct%202025%2001:22:25%20GMT	https://andrara.com/?jkit-ajax-request=jkit_elements	C:/My%20Web%20Sites/maqueta1/andrara.com/indexe2f2.html	(from https://andrara.com/)
20:22:26	232759/232759	---M--	200	added ('OK')	text/javascript	etag:%2238d37-63d5e30ab0b40%22	https://andrara.com/wp-content/plugins/royal-elementor-addons/assets/js/frontend.min.js?ver=1.7.1031	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/royal-elementor-addons/assets/js/frontend.min75d8.js	(from https://andrara.com/)
20:22:26	11524/11524	---M--	200	added ('OK')	text/javascript	etag:%222d04-63d5e30ab0b40%22	https://andrara.com/wp-content/plugins/royal-elementor-addons/assets/js/modal-popups.min.js?ver=1.7.1031	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/royal-elementor-addons/assets/js/modal-popups.min75d8.js	(from https://andrara.com/)
20:22:26	431/431	---M--	200	added ('OK')	image/svg+xml	etag:%221af-63d51df951a40%22	https://andrara.com/wp-content/plugins/jeg-elementor-kit/assets/img/letter-x.svg	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/jeg-elementor-kit/assets/img/letter-x.svg	(from https://andrara.com/wp-content/plugins/jeg-elementor-kit/assets/css/elements/main.css?ver=2.6.14)
20:22:27	196037/196037	---M--	200	added ('OK')	image/jpeg	etag:%222fdc5-63d51e4b55bc0%22	https://andrara.com/wp-content/uploads/2025/08/stylish-futuristic-blonde-in-cyberpunk-style-on-a-2022-08-31-22-41-37-utc.jpg	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/2025/08/stylish-futuristic-blonde-in-cyberpunk-style-on-a-2022-08-31-22-41-37-utc.jpg	(from https://andrara.com/wp-content/uploads/elementor/css/post-13.css?ver=1756812310)
20:22:27	1696220/1696220	---M--	200	added ('OK')	image/jpeg	etag:%2219e1dc-63d5fb8919500%22	https://andrara.com/wp-content/uploads/2025/08/2148815685.jpg	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/2025/08/2148815685.jpg	(from https://andrara.com/wp-content/uploads/elementor/css/post-13.css?ver=1756812310)
20:22:27	197159/197159	---M--	200	added ('OK')	image/jpeg	etag:%2230227-63d51e510e940%22	https://andrara.com/wp-content/uploads/2025/08/guangzhou-city-2022-12-15-19-29-40-utc.jpg	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/2025/08/guangzhou-city-2022-12-15-19-29-40-utc.jpg	(from https://andrara.com/wp-content/uploads/elementor/css/post-13.css?ver=1756812310)
20:22:27	191019/191019	---M--	200	added ('OK')	image/jpeg	etag:%222ea2b-63d51e4e32280%22	https://andrara.com/wp-content/uploads/2025/08/unforgettable-beauty-2022-12-16-14-26-13-utc.jpg	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/2025/08/unforgettable-beauty-2022-12-16-14-26-13-utc.jpg	(from https://andrara.com/wp-content/uploads/elementor/css/post-13.css?ver=1756812310)
20:22:27	186298/186298	---M--	200	added ('OK')	image/jpeg	etag:%222d7ba-63d51e53eb000%22	https://andrara.com/wp-content/uploads/2025/08/the-concept-of-shooting-with-gadgets-action-a-lar-2022-12-21-14-26-17-utc.jpg	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/2025/08/the-concept-of-shooting-with-gadgets-action-a-lar-2022-12-21-14-26-17-utc.jpg	(from https://andrara.com/wp-content/uploads/elementor/css/post-13.css?ver=1756812310)
20:22:28	1319976/1319976	---M--	200	added ('OK')	image/jpeg	etag:%22142428-63d5fd6036c80%22	https://andrara.com/wp-content/uploads/2025/08/7676.jpg	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/2025/08/7676.jpg	(from https://andrara.com/wp-content/uploads/elementor/css/post-13.css?ver=1756812310)
20:22:29	2495700/2495700	---M--	200	added ('OK')	image/jpeg	etag:%222614d4-63d5febc4e1c0%22	https://andrara.com/wp-content/uploads/2025/08/21549.jpg	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/2025/08/21549.jpg	(from https://andrara.com/wp-content/uploads/elementor/css/post-13.css?ver=1756812310)
20:22:29	186546/186546	---M--	200	added ('OK')	image/jpeg	etag:%222d8b2-63d51e5f5cb00%22	https://andrara.com/wp-content/uploads/2025/08/film-production-crew-2022-11-01-02-07-54-utc.jpg	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/2025/08/film-production-crew-2022-11-01-02-07-54-utc.jpg	(from https://andrara.com/wp-content/uploads/elementor/css/post-13.css?ver=1756812310)
20:22:29	1722934/1722934	---M--	200	added ('OK')	image/jpeg	etag:%221a4a36-63d5fd0f26d40%22	https://andrara.com/wp-content/uploads/2025/08/18705-1.jpg	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/2025/08/18705-1.jpg	(from https://andrara.com/wp-content/uploads/elementor/css/post-13.css?ver=1756812310)
20:22:29	201/201	---M--	200	added ('OK')	image/png	etag:%22c9-63d51df7695c0%22	https://andrara.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://andrara.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.6.1)
20:22:30	160/160	---M--	200	added ('OK')	image/png	etag:%22a0-63d51df7695c0%22	https://andrara.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://andrara.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.6.1)
20:22:30	190509/190509	---M--	200	added ('OK')	image/jpeg	etag:%222e82d-63d5ff2070e00%22	https://andrara.com/wp-content/uploads/2025/08/Diseno-y-desarrollo-web-en-Wordpress.jpg	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/2025/08/Diseno-y-desarrollo-web-en-Wordpress.jpg	(from https://andrara.com/wp-content/uploads/elementor/css/post-13.css?ver=1756812310)
20:22:30	158/158	---M--	200	added ('OK')	image/png	etag:%229e-63d51df7695c0%22	https://andrara.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://andrara.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.6.1)
20:22:30	148/148	---M--	200	added ('OK')	image/png	etag:%2294-63d51df7695c0%22	https://andrara.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://andrara.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.6.1)
20:22:30	257/257	---M--	200	added ('OK')	image/svg+xml	etag:%22101-63d51df7695c0%22	https://andrara.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://andrara.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.6.1)
20:22:31	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225004-63d51df581140%22	https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1031)
20:22:31	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225004-63d51df581140%22	https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1031)
20:22:31	81612/81612	---M--	200	added ('OK')	font/woff2	etag:%2213ecc-63d51df581140%22	https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1031)
20:22:31	97804/97804	---M--	200	added ('OK')	application/font-woff	etag:%2217e0c-63d51df581140%22	https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1031)
20:22:32	151368/151368	---M--	200	added ('OK')	application/font-sfnt	etag:%2224f48-63d51df581140%22	https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1031)
20:22:32	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-63d51df581140%22	https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1031)
20:22:32	749223/749223	---M--	200	added ('OK')	image/svg+xml	etag:%22b6ea7-63d51df581140%22	https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1031)
20:22:32	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-63d51df581140%22	https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1031)
20:22:32	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2233dc-63d51df581140%22	https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1031)
20:22:33	16276/16276	---M--	200	added ('OK')	application/font-woff	etag:%223f94-63d51df581140%22	https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1031)
20:22:33	33736/33736	---M--	200	added ('OK')	application/font-sfnt	etag:%2283c8-63d51df581140%22	https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1031)
20:22:33	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%222354a-63d51df581140%22	https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1031)
20:22:33	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-63d51df581140%22	https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1031)
20:22:34	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-63d51df581140%22	https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1031)
20:22:34	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-63d51df581140%22	https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1031)
20:22:34	101652/101652	---M--	200	added ('OK')	application/font-woff	etag:%2218d14-63d51df581140%22	https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1031)
20:22:34	202744/202744	---M--	200	added ('OK')	application/font-sfnt	etag:%22317f8-63d51df581140%22	https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1031)
20:22:35	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%22e05cf-63d51df581140%22	https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://andrara.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1031)
20:22:35	9868/9868	---M--	200	added ('OK')	font/woff2	etag:%22268c-63dcfbdc96170%22	https://andrara.com/wp-content/uploads/elementor/google-fonts/fonts/bigshouldersdisplay-f7ac7ae1.woff2	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/elementor/google-fonts/fonts/bigshouldersdisplay-f7ac7ae1.woff2	(from https://andrara.com/wp-content/uploads/elementor/google-fonts/css/bigshouldersdisplay.css?ver=1756812311)
20:22:35	29548/29548	---M--	200	added ('OK')	font/woff2	etag:%22736c-63dcfbdc9ee10%22	https://andrara.com/wp-content/uploads/elementor/google-fonts/fonts/bigshouldersdisplay-f4dd0112.woff2	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/elementor/google-fonts/fonts/bigshouldersdisplay-f4dd0112.woff2	(from https://andrara.com/wp-content/uploads/elementor/google-fonts/css/bigshouldersdisplay.css?ver=1756812311)
20:22:36	35540/35540	---M--	200	added ('OK')	font/woff2	etag:%228ad4-63dcfbdca5b71%22	https://andrara.com/wp-content/uploads/elementor/google-fonts/fonts/bigshouldersdisplay-74d9ba8b.woff2	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/elementor/google-fonts/fonts/bigshouldersdisplay-74d9ba8b.woff2	(from https://andrara.com/wp-content/uploads/elementor/google-fonts/css/bigshouldersdisplay.css?ver=1756812311)
20:22:36	11704/11704	---M--	200	added ('OK')	font/woff2	etag:%222db8-63dcfbde03549%22	https://andrara.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-2d4f0c97.woff2	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-2d4f0c97.woff2	(from https://andrara.com/wp-content/uploads/elementor/google-fonts/css/worksans.css?ver=1756812317)
20:22:36	32344/32344	---M--	200	added ('OK')	font/woff2	etag:%227e58-63dcfbde3bf8d%22	https://andrara.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-ab5072e7.woff2	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-ab5072e7.woff2	(from https://andrara.com/wp-content/uploads/elementor/google-fonts/css/worksans.css?ver=1756812317)
20:22:36	48172/48172	---M--	200	added ('OK')	font/woff2	etag:%22bc2c-63dcfbde43c8d%22	https://andrara.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-adba8a19.woff2	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-adba8a19.woff2	(from https://andrara.com/wp-content/uploads/elementor/google-fonts/css/worksans.css?ver=1756812317)
20:22:36	11800/11800	---M--	200	added ('OK')	font/woff2	etag:%222e18-63dcfbe182da6%22	https://andrara.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-502ab93b.woff2	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-502ab93b.woff2	(from https://andrara.com/wp-content/uploads/elementor/google-fonts/css/worksans.css?ver=1756812317)
20:22:37	35504/35504	---M--	200	added ('OK')	font/woff2	etag:%228ab0-63dcfbe189b06%22	https://andrara.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-4eb3154c.woff2	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-4eb3154c.woff2	(from https://andrara.com/wp-content/uploads/elementor/google-fonts/css/worksans.css?ver=1756812317)
20:22:37	50456/50456	---M--	200	added ('OK')	font/woff2	etag:%22c518-63dcfbe1c254a%22	https://andrara.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-93b8f232.woff2	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-93b8f232.woff2	(from https://andrara.com/wp-content/uploads/elementor/google-fonts/css/worksans.css?ver=1756812317)
20:22:37	459560/459560	---M--	200	added ('OK')	application/font-woff	etag:%2270328-63d51df7695c0%22	https://andrara.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit.woff?y24e1e	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit97ac.woff	(from https://andrara.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=3.6.1)
20:22:38	102064/102064	---M--	200	added ('OK')	text/css	etag:%2218eb0-63e46e2f5d2ef%22	https://andrara.com/wp-content/uploads/elementor/css/post-49.css?ver=1757324036	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/elementor/css/post-494b2a.css	(from https://andrara.com/paginas-web/)
20:22:38	77/77	---M--	200	added ('OK')	text/css	etag:%224d-63d51df581140%22	https://andrara.com/wp-content/plugins/elementor/assets/lib/animations/styles/fadeIn.min.css?ver=3.31.2	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/elementor/assets/lib/animations/styles/fadeIn.min242d.css	(from https://andrara.com/paginas-web/)
20:22:38	120007/120007	---M--	200	added ('OK')	text/css	etag:%221d4c7-63d51df951a40%22	https://andrara.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.14	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon32bb.css	(from https://andrara.com/paginas-web/)
20:22:39	59602/59602	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Oct%202025%2001:22:38%20GMT	https://andrara.com/wp-json/wp/v2/pages/49	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-json/wp/v2/pages/49.json	(from https://andrara.com/paginas-web/)
20:22:40	2084/2084	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Oct%202025%2001:22:39%20GMT	https://andrara.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fandrara.com%2Fpaginas-web%2F	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-json/oembed/1.0/embed3f76.json	(from https://andrara.com/paginas-web/)
20:22:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2001:22:39%20GMT	https://andrara.com/?p=49	C:/My%20Web%20Sites/maqueta1/andrara.com/index0012.html	(from https://andrara.com/paginas-web/)
20:22:40	2243/2243	---MC-	200	added ('OK')	text/xml	date:Thu,%2016%20Oct%202025%2001:22:40%20GMT	https://andrara.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fandrara.com%2Fpaginas-web%2F&format=xml	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-json/oembed/1.0/embed32c6	(from https://andrara.com/paginas-web/)
20:22:41	77854/77854	---M--	200	added ('OK')	text/css	etag:%221301e-63dcfc76513c8%22	https://andrara.com/wp-content/uploads/elementor/css/post-50.css?ver=1756812473	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/elementor/css/post-504014.css	(from https://andrara.com/video-marketing/)
20:22:41	67390/67390	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Oct%202025%2001:22:41%20GMT	https://andrara.com/wp-json/wp/v2/pages/50	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-json/wp/v2/pages/50.json	(from https://andrara.com/video-marketing/)
20:22:42	2089/2089	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Oct%202025%2001:22:41%20GMT	https://andrara.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fandrara.com%2Fvideo-marketing%2F	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-json/oembed/1.0/embeda90e.json	(from https://andrara.com/video-marketing/)
20:22:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2001:22:42%20GMT	https://andrara.com/?p=50	C:/My%20Web%20Sites/maqueta1/andrara.com/index6aed.html	(from https://andrara.com/video-marketing/)
20:22:43	2248/2248	---MC-	200	added ('OK')	text/xml	date:Thu,%2016%20Oct%202025%2001:22:42%20GMT	https://andrara.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fandrara.com%2Fvideo-marketing%2F&format=xml	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-json/oembed/1.0/embed5b5e	(from https://andrara.com/video-marketing/)
20:22:44	1446/1446	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Oct%202025%2001:22:43%20GMT	https://andrara.com/wp-json/wp/v2/pages/41	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-json/wp/v2/pages/41.json	(from https://andrara.com/servicios/)
20:22:44	2059/2059	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Oct%202025%2001:22:43%20GMT	https://andrara.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fandrara.com%2Fservicios%2F	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-json/oembed/1.0/embedca2e.json	(from https://andrara.com/servicios/)
20:22:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2001:22:44%20GMT	https://andrara.com/?p=41	C:/My%20Web%20Sites/maqueta1/andrara.com/indexcbb6.html	(from https://andrara.com/servicios/)
20:22:45	2218/2218	---MC-	200	added ('OK')	text/xml	date:Thu,%2016%20Oct%202025%2001:22:44%20GMT	https://andrara.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fandrara.com%2Fservicios%2F&format=xml	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-json/oembed/1.0/embed569c	(from https://andrara.com/servicios/)
20:22:45	66531/66531	---M--	200	added ('OK')	text/css	etag:%22103e3-63ded877f044d%22	https://andrara.com/wp-content/uploads/elementor/css/post-722.css?ver=1756940250	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/elementor/css/post-722f0ab.css	(from https://andrara.com/marketing-digital/)
20:22:46	53998/53998	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Oct%202025%2001:22:45%20GMT	https://andrara.com/wp-json/wp/v2/pages/722	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-json/wp/v2/pages/722.json	(from https://andrara.com/marketing-digital/)
20:22:47	2099/2099	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Oct%202025%2001:22:46%20GMT	https://andrara.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fandrara.com%2Fmarketing-digital%2F	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-json/oembed/1.0/embed13fb.json	(from https://andrara.com/marketing-digital/)
20:22:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2001:22:46%20GMT	https://andrara.com/?p=722	C:/My%20Web%20Sites/maqueta1/andrara.com/indexc9c3.html	(from https://andrara.com/marketing-digital/)
